Wall time,Step,Value
1595567216.4966547,40300,26.992034912109375
1595567323.305495,40350,26.924402236938477
1595567443.855943,40400,27.163131713867188
1595567560.5551708,40450,26.74994659423828
1595567795.1075552,40550,26.065196990966797
1595567907.9292414,40600,25.793842315673828
1595568030.1311028,40650,28.40990447998047
1595568142.0289671,40700,27.335445404052734
1595568252.9254835,40750,29.565256118774414
1595568369.536395,40800,30.418392181396484
1595568579.2380905,40900,26.02062225341797
1595568808.0428662,41000,26.42624855041504
1595568919.7778814,41050,25.447723388671875
1595569154.5829008,41150,29.68041229248047
1595569263.7342744,41200,27.24160385131836
1595569380.5991986,41250,25.670425415039062
1595569708.159261,41400,27.432363510131836
1595569816.5554292,41450,28.12885284423828
1595569928.177561,41500,27.123210906982422
1595570041.092535,41550,26.983409881591797
1595570149.4709523,41600,25.870946884155273
1595570379.2483022,41700,25.8055362701416
1595570493.0893116,41750,26.34910774230957
1595570600.938857,41800,28.05664825439453
1595570707.466362,41850,28.085206985473633
1595570819.930364,41900,26.39112091064453
1595570930.545576,41950,26.697738647460938
1595571038.4902196,42000,26.642066955566406
1595571252.9268897,42100,25.731611251831055
1595571363.9044552,42150,26.63591766357422
1595571594.6456277,42250,24.96030616760254
1595571718.5232575,42300,26.8707275390625
1595571836.5925796,42350,25.991840362548828
1595571954.6644855,42400,26.34876251220703
1595572182.9363637,42500,26.221435546875
1595572296.545856,42550,26.092430114746094
1595572404.6374774,42600,26.28951072692871
1595572515.6087277,42650,27.10801124572754
1595572734.9122446,42750,28.452146530151367
1595572970.5225387,42850,27.05168914794922
1595573207.708509,42950,26.038326263427734
1595573324.6713405,43000,26.67074966430664
1595573436.8326092,43050,26.092798233032227
1595573556.2784543,43100,26.120532989501953
1595573670.7257662,43150,25.589933395385742
1595574130.1718357,43350,26.81480598449707
1595574249.1557913,43400,26.527570724487305
1595574360.674437,43450,25.96466064453125
1595574472.686105,43500,25.689002990722656
1595574578.817546,43550,25.645549774169922
1595574804.348761,43650,27.617721557617188
1595574922.0057573,43700,26.472949981689453
1595575036.975084,43750,26.534896850585938
1595575153.9684963,43800,27.89499282836914
1595575268.2973406,43850,27.049720764160156
1595575383.2128887,43900,26.736656188964844
1595575493.4710622,43950,25.677257537841797
1595575603.0311644,44000,24.78830909729004
1595575723.7966464,44050,27.890188217163086
1595575837.3495584,44100,28.084341049194336
1595576069.5480878,44200,28.17546272277832
1595576173.8731475,44250,26.744470596313477
1595576288.9443638,44300,27.0960750579834
1595576404.5289242,44350,25.848682403564453
1595576520.4090497,44400,26.34206771850586
